titulo,resumen,autor,fecha,url,sentiment_score,sentiment,medio,resumen_clean_adv,word_count,readability,sent_vader,sent_vader_cat,sent_bert,topic,prob_política,prob_economía,prob_deportes,prob_cultura,prob_tecnología,prob_salud,prob_educación,prob_medio ambiente,n_per,n_org,n_loc
Así se vivió la celebración de los 45 años de las relaciones entre China y Colombia,La Embajada China en Colombia y la Universidad de los Andes invitaron al público a una presentación de danza clásica,Desconocido,2025-07-05,https://www.larepublica.co/ocio/asi-se-vivio-la-celebracion-de-los-45-anos-de-las-relaciones-entre-china-y-colombia-4173056,0.0,neutral,larepublica.co,embajada chino colombia universidad andes invitar público presentación danza clásico,10,-31.734999999999985,0.0,neutral,4,cultura,0.007092040032148361,0.009156418964266777,0.008340621367096901,0.9241775870323181,0.007558189798146486,0.013869442977011204,0.014315002597868443,0.015490704216063023,0,0,0
Siga estas recomendaciones para reconocer si lo que ve en la pantalla es real o deepfake,Los movimientos extraños o las sombras mal ubicadas son algunos de los elementos que pueden delatar a un video falso,Desconocido,2025-07-05,https://www.larepublica.co/internet-economy/como-saber-si-lo-que-ve-en-la-pantalla-es-real-o-un-deepfake-4172740,0.0,neutral,larepublica.co,movimiento extraño sombra ubicado elemento delatar video falso,8,-12.784999999999997,0.0,neutral,1,educación,0.050242867320775986,0.05230468884110451,0.03385912626981735,0.055353038012981415,0.19718271493911743,0.041269928216934204,0.4956311285495758,0.07415653765201569,0,0,0
La nueva entrega de Jurassic World llega a todas las salas de cine colombianas,Llegó a las salas de cine del mundo una nueva entrega de la famosa saga ‘Jurassic World’ que en esta oportunidad hace alusión a un renacer,Desconocido,2025-07-05,https://www.larepublica.co/ocio/la-nueva-entrega-de-jurassic-world-llega-a-todas-las-salas-de-cine-colombianas-4172882,0.0,neutral,larepublica.co,llegar sala cine mundo entrega famoso saga jurassic world oportunidad alusión renacer,12,25.455000000000013,0.0,neutral,5,cultura,0.047745730727910995,0.08595125377178192,0.0517311654984951,0.36670926213264465,0.1019156351685524,0.09947463124990463,0.14586535096168518,0.10060689598321915,0,0,0
Salud sostenible,"La transformación laboral no se ha completado, por lo cual la financiación de la salud exige educación continua para asegurar capacidad de generar ingresos y contribuir al sostenimiento del sistema",Desconocido,2025-07-05,https://www.larepublica.co/analisis/gustavo-moreno-montalvo-2565659/salud-sostenible-4173064,-0.5,negative,larepublica.co,transformación laboral completar financiación salud exigir educación continuo asegurar capacidad generar ingreso contribuir sostenimiento sistema,15,-33.98999999999995,0.0,neutral,4,salud,0.021407311782240868,0.05777932330965996,0.0016120963264256716,0.01381724514067173,0.0033828620798885822,0.7221716642379761,0.16544440388679504,0.014385118149220943,0,0,0
"Fomo, empresa ibaguereña, busca expandirse en la región por medio de franquicias","Su enfoque combina cocina callejera con técnicas profesionales y materias primas seleccionadas, manteniendo una imagen relajada, moderna y con procesos estructurados",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/fomo-planea-expandirse-a-traves-de-franquicias-4173325,0.0,neutral,larepublica.co,enfoque combín cocina callejero técnica profesional materia primo seleccionado mantener imagen relajado moderno proceso estructurado,15,-56.549999999999955,0.0,neutral,4,cultura,0.006766641978174448,0.24217063188552856,0.003049318678677082,0.3489980399608612,0.010030141100287437,0.22881673276424408,0.11616207659244537,0.044006410986185074,0,0,0
Precio en Índice de Pollo Asado registró una caída de $2.414 en los últimos 12 meses,"El sondeo que realiza LR reveló que hubo considerables caídas en ciudades como Cali, donde la tarifa bajó casi $10.000. Con esto, se prevé que en junio haya bajado el IPC",Desconocido,2025-07-05,https://www.larepublica.co/economia/precio-en-indice-de-pollo-asado-registro-una-caida-de-2-414-en-los-ultimos-12-meses-4172232,0.0,neutral,larepublica.co,sondeo revelar considerable caído ciudad cali tarifa bajar           prever junio bajar ipc,12,-23.89500000000001,0.0,neutral,1,economía,0.044535089284181595,0.679918646812439,0.03513728082180023,0.036066215485334396,0.02094004862010479,0.08187949657440186,0.01705513522028923,0.08446807414293289,0,0,0
El Tolima ocupó el lugar 11 en el Índice Departamental de Competitividad este año,"En la medición de 2024 el departamento estaba en el puesto 12, con un puntaje de 5,3. Este año escaló un puesto y creció 0,28 en puntaje",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/el-tolima-ocupo-el-lugar-11-en-competitividad-4173134,0.0,neutral,larepublica.co,medición       departamento puesto      puntaje       año escalar puesto crecer       puntaje,9,9.700000000000017,0.0,neutral,3,economía,0.01790429651737213,0.9377068281173706,0.007027917075902224,0.004254752770066261,0.007512552198022604,0.008822751231491566,0.008278737775981426,0.008492105640470982,0,0,0
Colfecar reveló que con corte a junio se han registrado 413 bloqueos en las vías nacionales,"La federación detalla que esto paros se traducen en  6.515 horas perdidas, es decir, 271 días de parálisis lo que deje millonarias pérdidas",Desconocido,2025-07-05,https://www.larepublica.co/economia/colfecar-revelo-que-con-corte-a-junio-se-han-registrado-413-bloqueos-en-las-vias-nacionales-4173339,0.0,neutral,larepublica.co,federación detallar paro traducir         hora perdido       parálisis dejar millonaria pérdida,10,-6.35499999999999,0.0,neutral,1,economía,0.01968649961054325,0.5871381163597107,0.007373386528342962,0.008328133262693882,0.00490373931825161,0.32841354608535767,0.0058069596998393536,0.038349658250808716,0,0,0
"Las exportaciones a Estados Unidos cayeron 13,4% en lo corrido del año frente a 2024","La contracción en  el valor se registra en un contexto de tensiones diplomáticas que involucra a los embajadores, llamados a consultas el jueves",Desconocido,2025-07-05,https://www.larepublica.co/economia/exportaciones-a-ee-uu-cayeron-13-interanual-4173159,0.0,neutral,larepublica.co,contracción valor registrar contexto tensión diplomático involucrar embajador llamado consulta jueves,11,-19.6754545454545,0.0,neutral,1,política,0.7219656109809875,0.08108817040920258,0.016871662810444832,0.03031696379184723,0.017844250425696373,0.030268240720033646,0.01495367381721735,0.08669142425060272,0,0,0
Un destino que genera empleo y dinamiza el mercado en la región,,Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/un-destino-que-genera-empleo-y-dinamiza-el-mercado-en-la-region-4172942,0.0,neutral,larepublica.co,nar,1,121.22000000000003,0.0,neutral,3,economía,0.010394196026027203,0.9777408838272095,0.0019300497369840741,0.002578023122623563,0.0011541276471689343,0.0014265211066231132,0.0013974987668916583,0.003378679510205984,0,0,0
La importancia de pensar como el Tolima Grande,"La región avanza hacia un modelo económico más competitivo, integrando producción rural, transformación industrial y desarrollo logístico",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/la-importancia-de-pensar-como-el-tolima-grande-4172905,0.0,neutral,larepublica.co,región avanzar modelo económico competitivo integrar producción rural transformación industrial desarrollo logístico,12,-59.14499999999998,0.0,neutral,4,economía,0.007482392713427544,0.9818507432937622,0.0015104644699022174,0.0005792120937258005,0.004145531915128231,0.0008621338638477027,0.00048526067985221744,0.0030842486303299665,0,0,0
El mundo obsoleto de Trump,El mundo que tiene Trump en su cabeza parece que no se ha actualizado en las cuatro últimas décadas. Estamos en un mundo distinto. Hoy la manufactura es solo 10% del producto interno bruto de los Estados Unidos,Desconocido,2025-07-05,https://www.larepublica.co/analisis/diego-gomez-3234242/el-mundo-obsoleto-de-trump-4172648,-0.5,negative,larepublica.co,mundo trump cabeza parecer actualizar década mundo distinto manufactura      producto interno bruto unidos,13,-1.5907692307691832,0.0,neutral,1,economía,0.03413568437099457,0.9107105135917664,0.004674564581364393,0.016900183632969856,0.011895212344825268,0.007134745828807354,0.004399500321596861,0.01014958880841732,0,0,0
Cuidar a quienes forman y cuidan,"Hoy, más que nunca, necesitamos universidades que lideren el futuro desde una ética del cuidado. Que dignifiquen el rol de quienes educan. Que abracen la innovación sin perder el alma",Desconocido,2025-07-05,https://www.larepublica.co/analisis/p-harold-castilla-devoz-2912463/cuidar-a-quienes-forman-y-cuidan-4173010,-0.5574,negative,larepublica.co,necesitar universidad liderar futuro ética cuidado dignificar rol educar abrazar innovación perder alma,13,-1.5907692307691832,0.0,neutral,5,cultura,0.0890941247344017,0.00771226454526186,0.005054537672549486,0.5310257077217102,0.008525479584932327,0.07923521101474762,0.2690696120262146,0.010283049196004868,0,0,0
"Déficit eléctrico se incrementaría 6,2% para 2026 y se teme un apagón","La previsión es que el sistema nacional no alcance a soportar la demanda, y el problema es que cada vez se está aumentando el consumo",Desconocido,2025-07-05,https://www.larepublica.co/economia/deficit-electrico-se-incrementaria-6-2-para-2026-y-se-teme-un-apagon-4173332,-0.296,negative,larepublica.co,previsión sistema nacional alcance soportar demanda problema aumentar consumo,9,-27.89999999999995,0.0,neutral,3,economía,0.1289273202419281,0.4765971004962921,0.03487696498632431,0.047273922711610794,0.09473185241222382,0.04344268888235092,0.014421866275370121,0.1597283035516739,0,0,0
Paradoja energética,"Urge priorizar una reforma profunda en la planificación, financiación y ejecución de infraestructura eléctrica; especialmente de transmisión y en los mecanismos de despacho",Desconocido,2025-07-05,https://www.larepublica.co/analisis/jose-david-name-cardozo-507206/paradoja-energetica-4173055,0.0,neutral,larepublica.co,urge priorizar reforma profundo planificación financiación ejecución infraestructura eléctrico especialmente transmisión mecanismo despacho,13,-40.63692307692304,0.0,neutral,4,medio ambiente,0.18617376685142517,0.2517373561859131,0.002013253513723612,0.0025575938634574413,0.06721252202987671,0.005915406625717878,0.0017012680182233453,0.48268887400627136,0,0,0
"“Nos proyectamos ingresos de $50.000 millones con más de 400 unidades vendidas""","María del Pilar Fajardo, gerente comercial de Constructora La Meseta compartió las perspectivas que tiene la constructora",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/entrevista-con-maria-del-pilar-fajardo-gerente-comercial-de-constructora-la-meseta-hablo-sobre-las-metas-de-la-constructora-4173294,0.0,neutral,larepublica.co,maría pilar fajardo gerente comercial constructora meseta compartir perspectiva constructora,10,-40.194999999999965,0.0,neutral,4,economía,0.07982473075389862,0.5748316049575806,0.015311027877032757,0.051483746618032455,0.19051870703697205,0.031661588698625565,0.024785444140434265,0.03158312663435936,0,0,0
Tolima supera el promedio nacional en crecimiento turístico durante el primer trimestre,"En las últimas cifras entregadas por el Dane sobre cultura y turismo, el departamento registró un crecimiento de 8,32%, frente al promedio nacional que fue de 5,3%",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/tolima-supero-el-promedio-nacional-en-crecimiento-turistico-4172811,0.0,neutral,larepublica.co,cifra entregado dane cultura turismo departamento registrar crecimiento         frente promedio nacional     ,11,-35.057272727272675,0.0,neutral,4,cultura,0.006358058657497168,0.0045491429045796394,0.001757002784870565,0.9758241772651672,0.0025558387860655785,0.003185722278431058,0.0018572545377537608,0.003912759479135275,0,0,0
Estos son los pasos que debe tener en cuenta para mantener correcta higiene digital,"Tener contraseñas más fuertes, recurrir a un verificador de identidad y mantener un software actualizado, entre las recomendaciones",Desconocido,2025-07-05,https://www.larepublica.co/internet-economy/estos-son-los-pasos-que-debe-tener-en-cuenta-para-mantener-correcta-higiene-digital-4173069,0.0,neutral,larepublica.co,contraseña fuerte recurrir verificador identidad mantener software actualizado recomendación,9,-46.69999999999996,0.0,neutral,4,salud,0.015888215973973274,0.010994001291692257,0.004178925417363644,0.009976958855986595,0.2823812961578369,0.602272093296051,0.0629587173461914,0.01134976651519537,0,0,0
"Jaime Rodríguez, el fundador de Celele abrirá nuevos proyectos en Medellín y Cartagena","Jaime Rodríguez, fundador de Celele, aseguró que Colombia está listo para recibir la Guía Michelin, dada la relevancia de los restaurantes locales",Desconocido,2025-07-05,https://www.larepublica.co/ocio/entrevista-con-jaime-rodriguez-el-fundador-de-celele-4172228,0.0,neutral,larepublica.co,jaime rodríguez fundador celele asegurar colombia listo recibir guía michelin relevancia restaurante local,13,4.916923076923098,0.0,neutral,5,cultura,0.1461300402879715,0.16779839992523193,0.050495631992816925,0.3196520209312439,0.0739193931221962,0.050987608730793,0.11053259670734406,0.08048424124717712,0,0,0
"Acuerdos con el sector agrícola arrocero avanzan, pero van más lento de lo necesario","Después del paro arrocero, en marzo de 2025, el Gobierno hizo compromisos con el sector; que produjo en 2024 la cantidad de 2,1 millones de toneladas de arroz blanco",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/acuerdos-con-los-arroceros-avanzan-pero-van-mas-lento-de-lo-necesario-4172756,0.0,neutral,larepublica.co,paro arrocero marzo        gobierno compromiso sector producir       cantidad      millón tonelada arroz blanco,12,-9.794999999999959,0.0,neutral,1,economía,0.08740845322608948,0.573534369468689,0.050380781292915344,0.03399413451552391,0.0463397316634655,0.0994667038321495,0.04102962836623192,0.0678461343050003,0,0,0
